,country,year,cases,sex,age
102736,SI,1998,7.0,f,45-54
108505,SI,1998,2.0,f,55-64
21970,SI,1998,0.0,m,0-14
27739,SI,1998,5.0,m,15-24
33508,SI,1998,22.0,m,25-34
39277,SI,1998,27.0,m,35-44
45046,SI,1998,19.0,m,45-54
50815,SI,1998,13.0,m,55-64
79661,SI,1999,0.0,f,0-14
85430,SI,1999,0.0,f,15-24
91199,SI,1999,5.0,f,25-34
96968,SI,1999,6.0,f,35-44
102737,SI,1999,5.0,f,45-54
108506,SI,1999,6.0,f,55-64
21971,SI,1999,0.0,m,0-14
27740,SI,1999,3.0,m,15-24
33509,SI,1999,21.0,m,25-34
39278,SI,1999,40.0,m,35-44
45047,SI,1999,27.0,m,45-54
50816,SI,1999,11.0,m,55-64
79662,SI,2000,0.0,f,0-14
85431,SI,2000,3.0,f,15-24
91200,SI,2000,9.0,f,25-34
96969,SI,2000,3.0,f,35-44
102738,SI,2000,4.0,f,45-54
108507,SI,2000,3.0,f,55-64
21972,SI,2000,0.0,m,0-14
27741,SI,2000,3.0,m,15-24
33510,SI,2000,11.0,m,25-34
39279,SI,2000,36.0,m,35-44
45048,SI,2000,22.0,m,45-54
50817,SI,2000,14.0,m,55-64
79663,SI,2001,0.0,f,0-14
85432,SI,2001,5.0,f,15-24
91201,SI,2001,11.0,f,25-34
96970,SI,2001,11.0,f,35-44
102739,SI,2001,3.0,f,45-54
108508,SI,2001,5.0,f,55-64
21973,SI,2001,0.0,m,0-14
27742,SI,2001,4.0,m,15-24
33511,SI,2001,11.0,m,25-34
39280,SI,2001,30.0,m,35-44
45049,SI,2001,27.0,m,45-54
50818,SI,2001,11.0,m,55-64
79664,SI,2002,0.0,f,0-14
85433,SI,2002,3.0,f,15-24
91202,SI,2002,7.0,f,25-34
96971,SI,2002,6.0,f,35-44
102740,SI,2002,1.0,f,45-54
108509,SI,2002,3.0,f,55-64
21974,SI,2002,0.0,m,0-14
27743,SI,2002,8.0,m,15-24
33512,SI,2002,11.0,m,25-34
39281,SI,2002,25.0,m,35-44
45050,SI,2002,26.0,m,45-54
50819,SI,2002,14.0,m,55-64
79665,SI,2003,0.0,f,0-14
85434,SI,2003,5.0,f,15-24
91203,SI,2003,5.0,f,25-34
96972,SI,2003,4.0,f,35-44
102741,SI,2003,3.0,f,45-54
108510,SI,2003,4.0,f,55-64
21975,SI,2003,0.0,m,0-14
27744,SI,2003,3.0,m,15-24
33513,SI,2003,9.0,m,25-34
39282,SI,2003,23.0,m,35-44
45051,SI,2003,22.0,m,45-54
50820,SI,2003,7.0,m,55-64
79666,SI,2004,0.0,f,0-14
85435,SI,2004,4.0,f,15-24
91204,SI,2004,6.0,f,25-34
96973,SI,2004,4.0,f,35-44
102742,SI,2004,3.0,f,45-54
108511,SI,2004,2.0,f,55-64
21976,SI,2004,0.0,m,0-14
27745,SI,2004,5.0,m,15-24
33514,SI,2004,7.0,m,25-34
39283,SI,2004,10.0,m,35-44
45052,SI,2004,10.0,m,45-54
50821,SI,2004,8.0,m,55-64
79667,SI,2005,0.0,f,0-14
85436,SI,2005,4.0,f,15-24
91205,SI,2005,4.0,f,25-34
96974,SI,2005,6.0,f,35-44
102743,SI,2005,5.0,f,45-54
73898,SI,2005,0.0,f,5-14
108512,SI,2005,4.0,f,55-64
21977,SI,2005,0.0,m,0-14
27746,SI,2005,4.0,m,15-24
33515,SI,2005,10.0,m,25-34
39284,SI,2005,16.0,m,35-44
45053,SI,2005,15.0,m,45-54
16208,SI,2005,0.0,m,5-14
50822,SI,2005,11.0,m,55-64
79668,SI,2006,0.0,f,0-14
85437,SI,2006,5.0,f,15-24
91206,SI,2006,7.0,f,25-34
96975,SI,2006,4.0,f,35-44
102744,SI,2006,2.0,f,45-54
73899,SI,2006,0.0,f,5-14
108513,SI,2006,4.0,f,55-64
21978,SI,2006,0.0,m,0-14
27747,SI,2006,3.0,m,15-24
33516,SI,2006,5.0,m,25-34
39285,SI,2006,9.0,m,35-44
45054,SI,2006,12.0,m,45-54
16209,SI,2006,0.0,m,5-14
50823,SI,2006,7.0,m,55-64
79669,SI,2007,0.0,f,0-14
85438,SI,2007,1.0,f,15-24
91207,SI,2007,5.0,f,25-34
96976,SI,2007,6.0,f,35-44
102745,SI,2007,2.0,f,45-54
73900,SI,2007,0.0,f,5-14
108514,SI,2007,3.0,f,55-64
21979,SI,2007,0.0,m,0-14
27748,SI,2007,0.0,m,15-24
33517,SI,2007,7.0,m,25-34
39286,SI,2007,15.0,m,35-44
45055,SI,2007,14.0,m,45-54
16210,SI,2007,0.0,m,5-14
50824,SI,2007,12.0,m,55-64
79670,SI,2008,0.0,f,0-14
85439,SI,2008,2.0,f,15-24
91208,SI,2008,7.0,f,25-34
96977,SI,2008,2.0,f,35-44
102746,SI,2008,5.0,f,45-54
73901,SI,2008,0.0,f,5-14
108515,SI,2008,2.0,f,55-64
21980,SI,2008,0.0,m,0-14
27749,SI,2008,3.0,m,15-24
33518,SI,2008,12.0,m,25-34
39287,SI,2008,9.0,m,35-44
45056,SI,2008,17.0,m,45-54
16211,SI,2008,0.0,m,5-14
50825,SI,2008,12.0,m,55-64
79686,SK,1995,5.0,f,0-14
85455,SK,1995,16.0,f,15-24
91224,SK,1995,17.0,f,25-34
96993,SK,1995,22.0,f,35-44
102762,SK,1995,24.0,f,45-54
108531,SK,1995,33.0,f,55-64
21996,SK,1995,4.0,m,0-14
27765,SK,1995,18.0,m,15-24
33534,SK,1995,44.0,m,25-34
39303,SK,1995,123.0,m,35-44
45072,SK,1995,108.0,m,45-54
50841,SK,1995,63.0,m,55-64
79687,SK,1996,4.0,f,0-14
85456,SK,1996,23.0,f,15-24
91225,SK,1996,28.0,f,25-34
96994,SK,1996,24.0,f,35-44
102763,SK,1996,17.0,f,45-54
108532,SK,1996,17.0,f,55-64
21997,SK,1996,2.0,m,0-14
27766,SK,1996,16.0,m,15-24
33535,SK,1996,42.0,m,25-34
39304,SK,1996,64.0,m,35-44
45073,SK,1996,105.0,m,45-54
50842,SK,1996,61.0,m,55-64
79688,SK,1997,0.0,f,0-14
85457,SK,1997,10.0,f,15-24
91226,SK,1997,11.0,f,25-34
96995,SK,1997,10.0,f,35-44
102764,SK,1997,3.0,f,45-54
108533,SK,1997,9.0,f,55-64
21998,SK,1997,1.0,m,0-14
27767,SK,1997,2.0,m,15-24
33536,SK,1997,24.0,m,25-34
39305,SK,1997,54.0,m,35-44
45074,SK,1997,38.0,m,45-54
50843,SK,1997,31.0,m,55-64
79689,SK,1998,0.0,f,0-14
85458,SK,1998,5.0,f,15-24
91227,SK,1998,3.0,f,25-34
96996,SK,1998,16.0,f,35-44
102765,SK,1998,6.0,f,45-54
108534,SK,1998,5.0,f,55-64
21999,SK,1998,0.0,m,0-14
27768,SK,1998,5.0,m,15-24
33537,SK,1998,30.0,m,25-34
39306,SK,1998,53.0,m,35-44
45075,SK,1998,50.0,m,45-54
50844,SK,1998,37.0,m,55-64
79690,SK,1999,0.0,f,0-14
85459,SK,1999,8.0,f,15-24
91228,SK,1999,10.0,f,25-34
96997,SK,1999,7.0,f,35-44
102766,SK,1999,7.0,f,45-54
108535,SK,1999,8.0,f,55-64
22000,SK,1999,1.0,m,0-14
27769,SK,1999,2.0,m,15-24
33538,SK,1999,19.0,m,25-34
39307,SK,1999,42.0,m,35-44
45076,SK,1999,51.0,m,45-54
50845,SK,1999,19.0,m,55-64
79691,SK,2000,0.0,f,0-14
85460,SK,2000,5.0,f,15-24
91229,SK,2000,9.0,f,25-34
96998,SK,2000,7.0,f,35-44
102767,SK,2000,5.0,f,45-54
108536,SK,2000,4.0,f,55-64
22001,SK,2000,2.0,m,0-14
27770,SK,2000,6.0,m,15-24
33539,SK,2000,15.0,m,25-34
39308,SK,2000,31.0,m,35-44
45077,SK,2000,50.0,m,45-54
50846,SK,2000,16.0,m,55-64
79692,SK,2001,1.0,f,0-14
85461,SK,2001,4.0,f,15-24
91230,SK,2001,9.0,f,25-34
96999,SK,2001,12.0,f,35-44
102768,SK,2001,8.0,f,45-54
108537,SK,2001,4.0,f,55-64
22002,SK,2001,0.0,m,0-14
27771,SK,2001,8.0,m,15-24
33540,SK,2001,13.0,m,25-34
39309,SK,2001,30.0,m,35-44
45078,SK,2001,48.0,m,45-54
50847,SK,2001,26.0,m,55-64
79693,SK,2002,0.0,f,0-14
85462,SK,2002,6.0,f,15-24
91231,SK,2002,9.0,f,25-34
97000,SK,2002,7.0,f,35-44
102769,SK,2002,3.0,f,45-54
108538,SK,2002,5.0,f,55-64
22003,SK,2002,0.0,m,0-14
27772,SK,2002,4.0,m,15-24
33541,SK,2002,18.0,m,25-34
39310,SK,2002,35.0,m,35-44
45079,SK,2002,40.0,m,45-54
50848,SK,2002,21.0,m,55-64
79694,SK,2003,1.0,f,0-14
85463,SK,2003,8.0,f,15-24
91232,SK,2003,9.0,f,25-34
97001,SK,2003,10.0,f,35-44
102770,SK,2003,3.0,f,45-54
108539,SK,2003,4.0,f,55-64
22004,SK,2003,1.0,m,0-14
27773,SK,2003,6.0,m,15-24
33542,SK,2003,8.0,m,25-34
39311,SK,2003,31.0,m,35-44
45080,SK,2003,36.0,m,45-54
50849,SK,2003,19.0,m,55-64
79695,SK,2004,1.0,f,0-14
85464,SK,2004,1.0,f,15-24
91233,SK,2004,2.0,f,25-34
97002,SK,2004,3.0,f,35-44
102771,SK,2004,6.0,f,45-54
108540,SK,2004,4.0,f,55-64
22005,SK,2004,0.0,m,0-14
27774,SK,2004,2.0,m,15-24
33543,SK,2004,17.0,m,25-34
39312,SK,2004,30.0,m,35-44
45081,SK,2004,30.0,m,45-54
50850,SK,2004,12.0,m,55-64
79696,SK,2005,0.0,f,0-14
85465,SK,2005,1.0,f,15-24
91234,SK,2005,8.0,f,25-34
97003,SK,2005,9.0,f,35-44
102772,SK,2005,5.0,f,45-54
73927,SK,2005,0.0,f,5-14
108541,SK,2005,6.0,f,55-64
22006,SK,2005,0.0,m,0-14
27775,SK,2005,3.0,m,15-24
33544,SK,2005,13.0,m,25-34
39313,SK,2005,16.0,m,35-44
45082,SK,2005,25.0,m,45-54
16237,SK,2005,0.0,m,5-14
50851,SK,2005,25.0,m,55-64
79697,SK,2006,0.0,f,0-14
85466,SK,2006,6.0,f,15-24
91235,SK,2006,6.0,f,25-34
97004,SK,2006,7.0,f,35-44
102773,SK,2006,4.0,f,45-54
73928,SK,2006,0.0,f,5-14
108542,SK,2006,3.0,f,55-64
22007,SK,2006,4.0,m,0-14
27776,SK,2006,8.0,m,15-24
33545,SK,2006,11.0,m,25-34
39314,SK,2006,18.0,m,35-44
45083,SK,2006,27.0,m,45-54
16238,SK,2006,3.0,m,5-14
50852,SK,2006,29.0,m,55-64
79698,SK,2007,1.0,f,0-14
85467,SK,2007,5.0,f,15-24
91236,SK,2007,3.0,f,25-34
97005,SK,2007,5.0,f,35-44
102774,SK,2007,6.0,f,45-54
73929,SK,2007,1.0,f,5-14
108543,SK,2007,3.0,f,55-64
22008,SK,2007,0.0,m,0-14
27777,SK,2007,8.0,m,15-24
33546,SK,2007,10.0,m,25-34
39315,SK,2007,18.0,m,35-44
45084,SK,2007,51.0,m,45-54
16239,SK,2007,0.0,m,5-14
50853,SK,2007,15.0,m,55-64
79699,SK,2008,1.0,f,0-14
85468,SK,2008,2.0,f,15-24
91237,SK,2008,4.0,f,25-34
97006,SK,2008,4.0,f,35-44
102775,SK,2008,5.0,f,45-54
73930,SK,2008,0.0,f,5-14
108544,SK,2008,1.0,f,55-64
22009,SK,2008,0.0,m,0-14
27778,SK,2008,2.0,m,15-24
33547,SK,2008,7.0,m,25-34
39316,SK,2008,16.0,m,35-44
45085,SK,2008,46.0,m,45-54
16240,SK,2008,0.0,m,5-14
50854,SK,2008,10.0,m,55-64
79714,SL,1995,18.0,f,0-14
85483,SL,1995,165.0,f,15-24
91252,SL,1995,193.0,f,25-34
97021,SL,1995,110.0,f,35-44
102790,SL,1995,65.0,f,45-54
108559,SL,1995,24.0,f,55-64
22024,SL,1995,10.0,m,0-14
27793,SL,1995,184.0,m,15-24
33562,SL,1995,305.0,m,25-34
39331,SL,1995,201.0,m,35-44
45100,SL,1995,99.0,m,45-54
50869,SL,1995,47.0,m,55-64
79715,SL,1996,35.0,f,0-14
85484,SL,1996,201.0,f,15-24
91253,SL,1996,278.0,f,25-34
97022,SL,1996,218.0,f,35-44
102791,SL,1996,89.0,f,45-54
108560,SL,1996,49.0,f,55-64
22025,SL,1996,23.0,m,0-14
27794,SL,1996,249.0,m,15-24
33563,SL,1996,450.0,m,25-34
39332,SL,1996,310.0,m,35-44
45101,SL,1996,180.0,m,45-54
50870,SL,1996,79.0,m,55-64
79716,SL,1997,21.0,f,0-14
85485,SL,1997,207.0,f,15-24
91254,SL,1997,328.0,f,25-34
97023,SL,1997,228.0,f,35-44
102792,SL,1997,67.0,f,45-54
108561,SL,1997,39.0,f,55-64
22026,SL,1997,14.0,m,0-14
27795,SL,1997,230.0,m,15-24
33564,SL,1997,470.0,m,25-34
39333,SL,1997,359.0,m,35-44
45102,SL,1997,182.0,m,45-54
50871,SL,1997,89.0,m,55-64
79717,SL,1998,36.0,f,0-14
85486,SL,1998,235.0,f,15-24
91255,SL,1998,294.0,f,25-34
97024,SL,1998,217.0,f,35-44
102793,SL,1998,86.0,f,45-54
108562,SL,1998,43.0,f,55-64
22027,SL,1998,14.0,m,0-14
27796,SL,1998,226.0,m,15-24
33565,SL,1998,445.0,m,25-34
39334,SL,1998,338.0,m,35-44
45103,SL,1998,191.0,m,45-54
50872,SL,1998,78.0,m,55-64
79719,SL,2000,27.0,f,0-14
85488,SL,2000,249.0,f,15-24
91257,SL,2000,298.0,f,25-34
97026,SL,2000,225.0,f,35-44
102795,SL,2000,92.0,f,45-54
108564,SL,2000,49.0,f,55-64
22029,SL,2000,18.0,m,0-14
27798,SL,2000,287.0,m,15-24
33567,SL,2000,486.0,m,25-34
39336,SL,2000,361.0,m,35-44
45105,SL,2000,190.0,m,45-54
50874,SL,2000,113.0,m,55-64
79720,SL,2001,36.0,f,0-14
85489,SL,2001,279.0,f,15-24
91258,SL,2001,292.0,f,25-34
97027,SL,2001,234.0,f,35-44
102796,SL,2001,120.0,f,45-54
108565,SL,2001,61.0,f,55-64
22030,SL,2001,19.0,m,0-14
27799,SL,2001,268.0,m,15-24
33568,SL,2001,546.0,m,25-34
39337,SL,2001,406.0,m,35-44
45106,SL,2001,230.0,m,45-54
50875,SL,2001,123.0,m,55-64
79721,SL,2002,31.0,f,0-14
85490,SL,2002,300.0,f,15-24
91259,SL,2002,382.0,f,25-34
97028,SL,2002,284.0,f,35-44
102797,SL,2002,133.0,f,45-54
108566,SL,2002,48.0,f,55-64
22031,SL,2002,23.0,m,0-14
27800,SL,2002,317.0,m,15-24
33569,SL,2002,561.0,m,25-34
39338,SL,2002,427.0,m,35-44
45107,SL,2002,246.0,m,45-54
50876,SL,2002,102.0,m,55-64
79722,SL,2003,26.0,f,0-14
85491,SL,2003,308.0,f,15-24
91260,SL,2003,394.0,f,25-34
97029,SL,2003,249.0,f,35-44
102798,SL,2003,122.0,f,45-54
108567,SL,2003,77.0,f,55-64
22032,SL,2003,19.0,m,0-14
27801,SL,2003,351.0,m,15-24
33570,SL,2003,564.0,m,25-34
39339,SL,2003,481.0,m,35-44
45108,SL,2003,264.0,m,45-54
50877,SL,2003,149.0,m,55-64
79723,SL,2004,40.0,f,0-14
85492,SL,2004,304.0,f,15-24
91261,SL,2004,440.0,f,25-34
97030,SL,2004,319.0,f,35-44
102799,SL,2004,170.0,f,45-54
108568,SL,2004,89.0,f,55-64
22033,SL,2004,19.0,m,0-14
27802,SL,2004,417.0,m,15-24
33571,SL,2004,659.0,m,25-34
39340,SL,2004,581.0,m,35-44
45109,SL,2004,364.0,m,45-54
50878,SL,2004,153.0,m,55-64
79724,SL,2005,54.0,f,0-14
85493,SL,2005,393.0,f,15-24
91262,SL,2005,518.0,f,25-34
97031,SL,2005,312.0,f,35-44
102800,SL,2005,207.0,f,45-54
108569,SL,2005,114.0,f,55-64
22034,SL,2005,45.0,m,0-14
27803,SL,2005,490.0,m,15-24
33572,SL,2005,792.0,m,25-34
39341,SL,2005,651.0,m,35-44
45110,SL,2005,397.0,m,45-54
50879,SL,2005,226.0,m,55-64
79725,SL,2006,68.0,f,0-14
85494,SL,2006,375.0,f,15-24
91263,SL,2006,536.0,f,25-34
97032,SL,2006,357.0,f,35-44
102801,SL,2006,207.0,f,45-54
108570,SL,2006,111.0,f,55-64
22035,SL,2006,43.0,m,0-14
27804,SL,2006,485.0,m,15-24
33573,SL,2006,851.0,m,25-34
39342,SL,2006,709.0,m,35-44
45111,SL,2006,446.0,m,45-54
50880,SL,2006,216.0,m,55-64
79726,SL,2007,74.0,f,0-14
85495,SL,2007,398.0,f,15-24
91264,SL,2007,568.0,f,25-34
97033,SL,2007,468.0,f,35-44
102802,SL,2007,255.0,f,45-54
73957,SL,2007,74.0,f,5-14
108571,SL,2007,143.0,f,55-64
22036,SL,2007,45.0,m,0-14
27805,SL,2007,538.0,m,15-24
33574,SL,2007,1032.0,m,25-34
39343,SL,2007,797.0,m,35-44
45112,SL,2007,520.0,m,45-54
16267,SL,2007,44.0,m,5-14
50881,SL,2007,258.0,m,55-64
85496,SL,2008,460.0,f,15-24
91265,SL,2008,609.0,f,25-34
97034,SL,2008,501.0,f,35-44
102803,SL,2008,269.0,f,45-54
73958,SL,2008,53.0,f,5-14
108572,SL,2008,153.0,f,55-64
27806,SL,2008,625.0,m,15-24
33575,SL,2008,1062.0,m,25-34
39344,SL,2008,938.0,m,35-44
45113,SL,2008,573.0,m,45-54
16268,SL,2008,43.0,m,5-14
50882,SL,2008,265.0,m,55-64
79734,SM,1997,0.0,f,0-14
85503,SM,1997,0.0,f,15-24
91272,SM,1997,1.0,f,25-34
97041,SM,1997,0.0,f,35-44
102810,SM,1997,0.0,f,45-54
108579,SM,1997,0.0,f,55-64
79740,SM,2003,0.0,f,0-14
85509,SM,2003,0.0,f,15-24
91278,SM,2003,0.0,f,25-34
97047,SM,2003,0.0,f,35-44
102816,SM,2003,0.0,f,45-54
108585,SM,2003,0.0,f,55-64
22050,SM,2003,0.0,m,0-14
27819,SM,2003,0.0,m,15-24
33588,SM,2003,0.0,m,25-34
39357,SM,2003,0.0,m,35-44
45126,SM,2003,0.0,m,45-54
50895,SM,2003,0.0,m,55-64
79741,SM,2004,0.0,f,0-14
85510,SM,2004,0.0,f,15-24
91279,SM,2004,0.0,f,25-34
97048,SM,2004,0.0,f,35-44
102817,SM,2004,0.0,f,45-54
108586,SM,2004,0.0,f,55-64
22051,SM,2004,0.0,m,0-14
27820,SM,2004,0.0,m,15-24
33589,SM,2004,0.0,m,25-34
39358,SM,2004,0.0,m,35-44
45127,SM,2004,0.0,m,45-54
50896,SM,2004,0.0,m,55-64
79759,SN,1995,84.0,f,0-14
85528,SN,1995,428.0,f,15-24
91297,SN,1995,461.0,f,25-34
97066,SN,1995,283.0,f,35-44
102835,SN,1995,203.0,f,45-54
108604,SN,1995,126.0,f,55-64
22069,SN,1995,94.0,m,0-14
27838,SN,1995,717.0,m,15-24
33607,SN,1995,1219.0,m,25-34
39376,SN,1995,813.0,m,35-44
45145,SN,1995,408.0,m,45-54
50914,SN,1995,300.0,m,55-64
79760,SN,1996,89.0,f,0-14
85529,SN,1996,450.0,f,15-24
91298,SN,1996,549.0,f,25-34
97067,SN,1996,341.0,f,35-44
102836,SN,1996,209.0,f,45-54
108605,SN,1996,121.0,f,55-64
22070,SN,1996,74.0,m,0-14
27839,SN,1996,773.0,m,15-24
33608,SN,1996,1281.0,m,25-34
39377,SN,1996,973.0,m,35-44
45146,SN,1996,474.0,m,45-54
50915,SN,1996,277.0,m,55-64
79761,SN,1997,75.0,f,0-14
85530,SN,1997,421.0,f,15-24
91299,SN,1997,509.0,f,25-34
97068,SN,1997,292.0,f,35-44
102837,SN,1997,191.0,f,45-54
108606,SN,1997,87.0,f,55-64
22071,SN,1997,64.0,m,0-14
27840,SN,1997,753.0,m,15-24
33609,SN,1997,1151.0,m,25-34
39378,SN,1997,876.0,m,35-44
45147,SN,1997,467.0,m,45-54
50916,SN,1997,267.0,m,55-64
79762,SN,1998,84.0,f,0-14
85531,SN,1998,412.0,f,15-24
91300,SN,1998,447.0,f,25-34
97069,SN,1998,307.0,f,35-44
102838,SN,1998,178.0,f,45-54
108607,SN,1998,98.0,f,55-64
22072,SN,1998,90.0,m,0-14
27841,SN,1998,781.0,m,15-24
33610,SN,1998,1208.0,m,25-34
39379,SN,1998,856.0,m,35-44
45148,SN,1998,453.0,m,45-54
50917,SN,1998,250.0,m,55-64
79763,SN,1999,58.0,f,0-14
85532,SN,1999,441.0,f,15-24
91301,SN,1999,434.0,f,25-34
97070,SN,1999,298.0,f,35-44
102839,SN,1999,184.0,f,45-54
108608,SN,1999,106.0,f,55-64
22073,SN,1999,50.0,m,0-14
27842,SN,1999,721.0,m,15-24
33611,SN,1999,1070.0,m,25-34
39380,SN,1999,749.0,m,35-44
45149,SN,1999,424.0,m,45-54
50918,SN,1999,233.0,m,55-64
79764,SN,2000,77.0,f,0-14
85533,SN,2000,521.0,f,15-24
91302,SN,2000,540.0,f,25-34
97071,SN,2000,376.0,f,35-44
102840,SN,2000,217.0,f,45-54
108609,SN,2000,107.0,f,55-64
22074,SN,2000,60.0,m,0-14
27843,SN,2000,772.0,m,15-24
33612,SN,2000,1297.0,m,25-34
39381,SN,2000,857.0,m,35-44
45150,SN,2000,470.0,m,45-54
50919,SN,2000,279.0,m,55-64
79765,SN,2001,90.0,f,0-14
85534,SN,2001,540.0,f,15-24
91303,SN,2001,531.0,f,25-34
97072,SN,2001,333.0,f,35-44
102841,SN,2001,204.0,f,45-54
108610,SN,2001,113.0,f,55-64
22075,SN,2001,77.0,m,0-14
27844,SN,2001,908.0,m,15-24
33613,SN,2001,1331.0,m,25-34
39382,SN,2001,890.0,m,35-44
45151,SN,2001,498.0,m,45-54
50920,SN,2001,258.0,m,55-64
79766,SN,2002,61.0,f,0-14
85535,SN,2002,545.0,f,15-24
91304,SN,2002,523.0,f,25-34
97073,SN,2002,317.0,f,35-44
102842,SN,2002,210.0,f,45-54
108611,SN,2002,118.0,f,55-64
22076,SN,2002,58.0,m,0-14
27845,SN,2002,815.0,m,15-24
33614,SN,2002,1271.0,m,25-34
39383,SN,2002,813.0,m,35-44
45152,SN,2002,488.0,m,45-54
50921,SN,2002,279.0,m,55-64
79767,SN,2003,77.0,f,0-14
85536,SN,2003,629.0,f,15-24
91305,SN,2003,600.0,f,25-34
97074,SN,2003,398.0,f,35-44
102843,SN,2003,212.0,f,45-54
108612,SN,2003,122.0,f,55-64
22077,SN,2003,50.0,m,0-14
27846,SN,2003,1005.0,m,15-24
33615,SN,2003,1438.0,m,25-34
39384,SN,2003,896.0,m,35-44
45153,SN,2003,531.0,m,45-54
50922,SN,2003,293.0,m,55-64
79768,SN,2004,73.0,f,0-14
85537,SN,2004,620.0,f,15-24
91306,SN,2004,485.0,f,25-34
97075,SN,2004,324.0,f,35-44
102844,SN,2004,211.0,f,45-54
108613,SN,2004,139.0,f,55-64
22078,SN,2004,60.0,m,0-14
27847,SN,2004,1085.0,m,15-24
33616,SN,2004,1464.0,m,25-34
39385,SN,2004,915.0,m,35-44
45154,SN,2004,506.0,m,45-54
50923,SN,2004,264.0,m,55-64
79769,SN,2005,83.0,f,0-14
85538,SN,2005,709.0,f,15-24
91307,SN,2005,568.0,f,25-34
97076,SN,2005,351.0,f,35-44
102845,SN,2005,185.0,f,45-54
108614,SN,2005,116.0,f,55-64
22079,SN,2005,71.0,m,0-14
27848,SN,2005,1050.0,m,15-24
33617,SN,2005,1561.0,m,25-34
39386,SN,2005,904.0,m,35-44
45155,SN,2005,533.0,m,45-54
50924,SN,2005,274.0,m,55-64
79770,SN,2006,74.0,f,0-14
85539,SN,2006,676.0,f,15-24
91308,SN,2006,572.0,f,25-34
97077,SN,2006,360.0,f,35-44
102846,SN,2006,204.0,f,45-54
108615,SN,2006,124.0,f,55-64
22080,SN,2006,60.0,m,0-14
27849,SN,2006,1124.0,m,15-24
33618,SN,2006,1606.0,m,25-34
39387,SN,2006,919.0,m,35-44
45156,SN,2006,553.0,m,45-54
50925,SN,2006,292.0,m,55-64
79771,SN,2007,73.0,f,0-14
85540,SN,2007,761.0,f,15-24
91309,SN,2007,603.0,f,25-34
97078,SN,2007,378.0,f,35-44
102847,SN,2007,241.0,f,45-54
108616,SN,2007,121.0,f,55-64
22081,SN,2007,57.0,m,0-14
27850,SN,2007,1053.0,m,15-24
33619,SN,2007,1722.0,m,25-34
39388,SN,2007,875.0,m,35-44
45157,SN,2007,549.0,m,45-54
50926,SN,2007,329.0,m,55-64
79772,SN,2008,79.0,f,0-14
85541,SN,2008,816.0,f,15-24
91310,SN,2008,659.0,f,25-34
97079,SN,2008,368.0,f,35-44
102848,SN,2008,230.0,f,45-54
74003,SN,2008,78.0,f,5-14
108617,SN,2008,148.0,f,55-64
22082,SN,2008,67.0,m,0-14
27851,SN,2008,1274.0,m,15-24
33620,SN,2008,1767.0,m,25-34
39389,SN,2008,907.0,m,35-44
45158,SN,2008,593.0,m,45-54
16313,SN,2008,65.0,m,5-14
50927,SN,2008,351.0,m,55-64
79781,SO,1995,38.0,f,0-14
85550,SO,1995,158.0,f,15-24
91319,SO,1995,139.0,f,25-34
97088,SO,1995,97.0,f,35-44
102857,SO,1995,40.0,f,45-54
108626,SO,1995,25.0,f,55-64
22091,SO,1995,46.0,m,0-14
27860,SO,1995,334.0,m,15-24
33629,SO,1995,730.0,m,25-34
39398,SO,1995,201.0,m,35-44
45167,SO,1995,127.0,m,45-54
50936,SO,1995,278.0,m,55-64
79782,SO,1996,49.0,f,0-14
85551,SO,1996,221.0,f,15-24
91320,SO,1996,224.0,f,25-34
97089,SO,1996,108.0,f,35-44
102858,SO,1996,50.0,f,45-54
108627,SO,1996,38.0,f,55-64
22092,SO,1996,45.0,m,0-14
27861,SO,1996,439.0,m,15-24
33630,SO,1996,557.0,m,25-34
39399,SO,1996,263.0,m,35-44
45168,SO,1996,153.0,m,45-54
50937,SO,1996,82.0,m,55-64
79783,SO,1997,63.0,f,0-14
85552,SO,1997,296.0,f,15-24
91321,SO,1997,313.0,f,25-34
97090,SO,1997,173.0,f,35-44
102859,SO,1997,82.0,f,45-54
108628,SO,1997,56.0,f,55-64
22093,SO,1997,72.0,m,0-14
27862,SO,1997,565.0,m,15-24
33631,SO,1997,658.0,m,25-34
39400,SO,1997,311.0,m,35-44
45169,SO,1997,187.0,m,45-54
50938,SO,1997,172.0,m,55-64
79784,SO,1998,77.0,f,0-14
85553,SO,1998,270.0,f,15-24
91322,SO,1998,321.0,f,25-34
97091,SO,1998,176.0,f,35-44
102860,SO,1998,78.0,f,45-54
108629,SO,1998,74.0,f,55-64
22094,SO,1998,99.0,m,0-14
27863,SO,1998,541.0,m,15-24
33632,SO,1998,599.0,m,25-34
39401,SO,1998,337.0,m,35-44
45170,SO,1998,198.0,m,45-54
50939,SO,1998,145.0,m,55-64
79785,SO,1999,131.0,f,0-14
85554,SO,1999,302.0,f,15-24
91323,SO,1999,302.0,f,25-34
97092,SO,1999,190.0,f,35-44
102861,SO,1999,100.0,f,45-54
108630,SO,1999,74.0,f,55-64
22095,SO,1999,136.0,m,0-14
27864,SO,1999,643.0,m,15-24
33633,SO,1999,678.0,m,25-34
39402,SO,1999,383.0,m,35-44
45171,SO,1999,175.0,m,45-54
50940,SO,1999,175.0,m,55-64
79786,SO,2000,85.0,f,0-14
85555,SO,2000,354.0,f,15-24
91324,SO,2000,319.0,f,25-34
97093,SO,2000,219.0,f,35-44
102862,SO,2000,110.0,f,45-54
